phenotypes,referenceCardinality,nViolations,fitness,likelihood,generality,X2S
:278  a sh:NodeShape ; sh:targetClass <https://ns.inria.fr/sure#Luxury>  ; sh:property [ sh:path <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>  ; sh:nodeKind sh:IRIOrLiteral ;  ] . ,310,0,310,"2,19E-69","0,0074",
:286  a sh:NodeShape ; sh:targetClass <https://ns.inria.fr/sure#Luxury>  ; sh:property [ sh:path <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>  ; sh:nodeKind sh:IRI ;  ] . ,310,0,310,"2,19E-69","0,0074",
:34  a sh:NodeShape ; sh:targetObjectsOf <http://www.w3.org/ns/oa#end>  ; sh:nodeKind sh:IRIOrLiteral . ,306,0,306,"1,63E-68","0,0073",
:72  a sh:NodeShape ; sh:targetObjectsOf <http://www.w3.org/ns/oa#end>  ; sh:nodeKind sh:Literal . ,306,0,306,"1,63E-68","0,0073",
:103  a sh:NodeShape ; sh:targetObjectsOf <http://www.w3.org/ns/oa#end>  ; sh:datatype <http://www.w3.org/2001/XMLSchema#double>  . ,306,0,306,"1,63E-68","0,0073",
:144  a sh:NodeShape ; sh:targetObjectsOf <http://www.w3.org/ns/oa#end>  ; sh:nodeKind sh:BlankNodeOrLiteral . ,306,0,306,"1,63E-68","0,0073",
:46  a sh:NodeShape ; sh:targetObjectsOf <http://www.w3.org/ns/oa#start>  ; sh:datatype <http://www.w3.org/2001/XMLSchema#double>  . ,302,0,302,"1,21E-67","0,0072",
:58  a sh:NodeShape ; sh:targetObjectsOf <http://www.w3.org/ns/oa#start>  ; sh:nodeKind sh:IRIOrLiteral . ,302,0,302,"1,21E-67","0,0072",
:100  a sh:NodeShape ; sh:targetObjectsOf <http://www.w3.org/ns/oa#start>  ; sh:nodeKind sh:BlankNodeOrLiteral . ,302,0,302,"1,21E-67","0,0072",
:241  a sh:NodeShape ; sh:targetObjectsOf <http://www.w3.org/ns/oa#start>  ; sh:nodeKind sh:Literal . ,302,0,302,"1,21E-67","0,0072",
:45  a sh:NodeShape ; sh:targetClass <https://ns.inria.fr/sure#Quiet>  ; sh:property [ sh:path <http://www.w3.org/2003/01/geo/wgs84_pos#long>  ; sh:datatype <http://www.w3.org/2001/XMLSchema#double>  ;  ] . ,288,0,288,"1,36E-64","0,0069",
:65  a sh:NodeShape ; sh:targetClass <https://ns.inria.fr/sure#Quiet>  ; sh:property [ sh:path <http://www.opengis.net/ont/geosparql#hasGeometry>  ; sh:nodeKind sh:BlankNodeOrIRI ;  ] . ,288,0,288,"1,36E-64","0,0069",
:96  a sh:NodeShape ; sh:targetClass <https://ns.inria.fr/sure#Quiet>  ; sh:property [ sh:path <http://www.opengis.net/ont/geosparql#hasGeometry>  ; sh:nodeKind sh:IRIOrLiteral ;  ] . ,288,0,288,"1,36E-64","0,0069",
:128  a sh:NodeShape ; sh:targetClass <https://ns.inria.fr/sure#Quiet>  ; sh:property [ sh:path <http://schema.org/floorSize>  ; sh:datatype <http://www.w3.org/2001/XMLSchema#double>  ;  ] . ,288,0,288,"1,36E-64","0,0069",
:138  a sh:NodeShape ; sh:targetClass <https://ns.inria.fr/sure#Quiet>  ; sh:property [ sh:path <http://schema.org/hasPrice>  ; sh:datatype <http://www.w3.org/2001/XMLSchema#double>  ;  ] . ,288,0,288,"1,36E-64","0,0069",
:173  a sh:NodeShape ; sh:targetClass <https://ns.inria.fr/sure#Quiet>  ; sh:property [ sh:path <http://schema.org/hasPrice>  ; sh:nodeKind sh:Literal ;  ] . ,288,0,288,"1,36E-64","0,0069",
:191  a sh:NodeShape ; sh:targetClass <https://ns.inria.fr/sure#Quiet>  ; sh:property [ sh:path <http://schema.org/floorSize>  ; sh:nodeKind sh:IRIOrLiteral ;  ] . ,288,0,288,"1,36E-64","0,0069",
:273  a sh:NodeShape ; sh:targetClass <https://ns.inria.fr/sure#Quiet>  ; sh:property [ sh:path <http://www.w3.org/2003/01/geo/wgs84_pos#long>  ; sh:nodeKind sh:BlankNodeOrLiteral ;  ] . ,288,0,288,"1,36E-64","0,0069",
:309  a sh:NodeShape ; sh:targetClass <https://ns.inria.fr/sure#Quiet>  ; sh:property [ sh:path <https://ns.inria.fr/sure#hasDescription>  ; sh:nodeKind sh:BlankNodeOrIRI ;  ] . ,288,0,288,"1,36E-64","0,0069",
:393  a sh:NodeShape ; sh:targetClass <https://ns.inria.fr/sure#Quiet>  ; sh:property [ sh:path <https://ns.inria.fr/sure#hasDescription>  ; sh:nodeKind sh:IRIOrLiteral ;  ] . ,288,0,288,"1,36E-64","0,0069",
:398  a sh:NodeShape ; sh:targetClass <https://ns.inria.fr/sure#Quiet>  ; sh:property [ sh:path <http://www.w3.org/2003/01/geo/wgs84_pos#long>  ; sh:nodeKind sh:Literal ;  ] . ,288,0,288,"1,36E-64","0,0069",
:30  a sh:NodeShape ; sh:targetClass <https://ns.inria.fr/sure#Quiet>  ; sh:property [ sh:path <http://schema.org/numberOfRooms>  ; sh:nodeKind sh:BlankNodeOrLiteral ;  ] . ,286,0,286,"3,71E-64","0,0068",
:101  a sh:NodeShape ; sh:targetClass <https://ns.inria.fr/sure#Quiet>  ; sh:property [ sh:path <http://schema.org/numberOfRooms>  ; sh:nodeKind sh:Literal ;  ] . ,286,0,286,"3,71E-64","0,0068",
:32  a sh:NodeShape ; sh:targetObjectsOf <http://schema.org/hasPrice>  ; sh:nodeKind sh:Literal . ,267,0,267,"5,13E-60","0,0064",
:51  a sh:NodeShape ; sh:targetObjectsOf <http://schema.org/hasPrice>  ; sh:datatype <http://www.w3.org/2001/XMLSchema#double>  . ,267,0,267,"5,13E-60","0,0064",
:59  a sh:NodeShape ; sh:targetObjectsOf <http://schema.org/hasPrice>  ; sh:nodeKind sh:BlankNodeOrLiteral . ,267,0,267,"5,13E-60","0,0064",
:189  a sh:NodeShape ; sh:targetObjectsOf <http://schema.org/hasPrice>  ; sh:nodeKind sh:IRIOrLiteral . ,267,0,267,"5,13E-60","0,0064",
:175  a sh:NodeShape ; sh:targetClass <http://schema.org/Apartment>  ; sh:property [ sh:path <http://www.w3.org/2003/01/geo/wgs84_pos#long>  ; sh:nodeKind sh:BlankNodeOrLiteral ;  ] . ,189,0,189,"5,28E-43","0,0045",
:201  a sh:NodeShape ; sh:targetClass <http://schema.org/Apartment>  ; sh:property [ sh:path <http://www.opengis.net/ont/geosparql#hasGeometry>  ; sh:nodeKind sh:BlankNodeOrIRI ;  ] . ,189,0,189,"5,28E-43","0,0045",
:311  a sh:NodeShape ; sh:targetClass <http://schema.org/Apartment>  ; sh:property [ sh:path <http://www.opengis.net/ont/geosparql#hasGeometry>  ; sh:nodeKind sh:IRIOrLiteral ;  ] . ,189,0,189,"5,28E-43","0,0045",
:322  a sh:NodeShape ; sh:targetClass <http://schema.org/Apartment>  ; sh:property [ sh:path <http://schema.org/hasPrice>  ; sh:datatype <http://www.w3.org/2001/XMLSchema#double>  ;  ] . ,189,0,189,"5,28E-43","0,0045",
:372  a sh:NodeShape ; sh:targetClass <http://schema.org/Apartment>  ; sh:property [ sh:path <http://www.opengis.net/ont/geosparql#hasGeometry>  ; sh:class <http://www.opengis.net/ont/sf#Point>  ;  ] . ,189,0,189,"5,28E-43","0,0045",
:397  a sh:NodeShape ; sh:targetClass <http://schema.org/Apartment>  ; sh:property [ sh:path <http://schema.org/numberOfRooms>  ; sh:nodeKind sh:IRIOrLiteral ;  ] . ,189,0,189,"5,28E-43","0,0045",
:413  a sh:NodeShape ; sh:targetClass <http://schema.org/Apartment>  ; sh:property [ sh:path <https://ns.inria.fr/sure#hasDescription>  ; sh:nodeKind sh:BlankNodeOrIRI ;  ] . ,189,0,189,"5,28E-43","0,0045",
:62  a sh:NodeShape ; sh:targetClass <http://www.w3.org/2002/07/owl#Class>  ; sh:property [ sh:path <http://www.w3.org/2004/02/skos/core#narrower>  ; sh:nodeKind sh:IRIOrLiteral ;  ] . ,172,0,172,"2,72E-39","0,0041",
:129  a sh:NodeShape ; sh:targetClass <http://www.w3.org/2004/02/skos/core#Concept>  ; sh:property [ sh:path <http://www.w3.org/2004/02/skos/core#narrower>  ; sh:nodeKind sh:IRIOrLiteral ;  ] . ,172,0,172,"2,72E-39","0,0041",
:183  a sh:NodeShape ; sh:targetSubjectsOf <http://www.w3.org/2004/02/skos/core#narrower>  ; sh:property [ sh:path <http://www.w3.org/2004/02/skos/core#narrower>  ; sh:nodeKind sh:IRI ;  ] . ,172,0,172,"2,72E-39","0,0041",
:337  a sh:NodeShape ; sh:targetClass <http://www.w3.org/2004/02/skos/core#Concept>  ; sh:property [ sh:path <http://www.w3.org/2004/02/skos/core#narrower>  ; sh:nodeKind sh:BlankNodeOrIRI ;  ] . ,172,0,172,"2,72E-39","0,0041",
:346  a sh:NodeShape ; sh:targetSubjectsOf <http://www.w3.org/2004/02/skos/core#narrower>  ; sh:property [ sh:path <http://www.w3.org/2000/01/rdf-schema#subClassOf>  ; sh:nodeKind sh:IRI ;  ] . ,172,0,172,"2,72E-39","0,0041",
:365  a sh:NodeShape ; sh:targetSubjectsOf <http://www.w3.org/2004/02/skos/core#narrower>  ; sh:property [ sh:path <http://www.w3.org/2004/02/skos/core#narrower>  ; sh:class <http://www.w3.org/2004/02/skos/core#Concept>  ;  ] . ,172,0,172,"2,72E-39","0,0041",
:366  a sh:NodeShape ; sh:targetClass <http://www.w3.org/2004/02/skos/core#Concept>  ; sh:property [ sh:path <http://www.w3.org/2004/02/skos/core#narrower>  ; sh:nodeKind sh:IRI ;  ] . ,172,0,172,"2,72E-39","0,0041",
:369  a sh:NodeShape ; sh:targetClass <http://www.w3.org/2004/02/skos/core#Concept>  ; sh:property [ sh:path <http://www.w3.org/2004/02/skos/core#narrower>  ; sh:class <http://www.w3.org/2004/02/skos/core#Concept>  ;  ] . ,172,0,172,"2,72E-39","0,0041",
:371  a sh:NodeShape ; sh:targetSubjectsOf <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>  ; sh:property [ sh:path <http://www.w3.org/2004/02/skos/core#narrower>  ; sh:nodeKind sh:BlankNodeOrIRI ;  ] . ,172,0,172,"2,72E-39","0,0041",
:423  a sh:NodeShape ; sh:targetSubjectsOf <http://www.w3.org/2000/01/rdf-schema#subClassOf>  ; sh:property [ sh:path <http://www.w3.org/2004/02/skos/core#narrower>  ; sh:nodeKind sh:BlankNodeOrIRI ;  ] . ,172,0,172,"2,72E-39","0,0041",
:60  a sh:NodeShape ; sh:targetObjectsOf <http://schema.org/floorSize>  ; sh:datatype <http://www.w3.org/2001/XMLSchema#double>  . ,170,0,170,"7,44E-39","0,0041",
:66  a sh:NodeShape ; sh:targetObjectsOf <http://schema.org/floorSize>  ; sh:nodeKind sh:IRIOrLiteral . ,170,0,170,"7,44E-39","0,0041",
:75  a sh:NodeShape ; sh:targetObjectsOf <http://schema.org/floorSize>  ; sh:nodeKind sh:Literal . ,170,0,170,"7,44E-39","0,0041",
:92  a sh:NodeShape ; sh:targetObjectsOf <http://schema.org/floorSize>  ; sh:nodeKind sh:BlankNodeOrLiteral . ,170,0,170,"7,44E-39","0,0041",
:172  a sh:NodeShape ; sh:targetClass <https://ns.inria.fr/sure#Bright>  ; sh:property [ sh:path <http://www.w3.org/2003/01/geo/wgs84_pos#lat>  ; sh:nodeKind sh:Literal ;  ] . ,167,0,167,"3,37E-38","0,004",
:181  a sh:NodeShape ; sh:targetClass <https://ns.inria.fr/sure#Bright>  ; sh:property [ sh:path <http://www.w3.org/2003/01/geo/wgs84_pos#long>  ; sh:nodeKind sh:BlankNodeOrLiteral ;  ] . ,167,0,167,"3,37E-38","0,004",
:195  a sh:NodeShape ; sh:targetClass <https://ns.inria.fr/sure#Bright>  ; sh:property [ sh:path <http://schema.org/hasPrice>  ; sh:nodeKind sh:Literal ;  ] . ,167,0,167,"3,37E-38","0,004",
:200  a sh:NodeShape ; sh:targetClass <https://ns.inria.fr/sure#Bright>  ; sh:property [ sh:path <http://schema.org/hasPrice>  ; sh:nodeKind sh:BlankNodeOrLiteral ;  ] . ,167,0,167,"3,37E-38","0,004",
:233  a sh:NodeShape ; sh:targetClass <https://ns.inria.fr/sure#Bright>  ; sh:property [ sh:path <http://schema.org/hasPrice>  ; sh:datatype <http://www.w3.org/2001/XMLSchema#double>  ;  ] . ,167,0,167,"3,37E-38","0,004",
:288  a sh:NodeShape ; sh:targetClass <https://ns.inria.fr/sure#Bright>  ; sh:property [ sh:path <http://schema.org/floorSize>  ; sh:nodeKind sh:BlankNodeOrLiteral ;  ] . ,167,0,167,"3,37E-38","0,004",
:312  a sh:NodeShape ; sh:targetClass <https://ns.inria.fr/sure#Bright>  ; sh:property [ sh:path <http://www.opengis.net/ont/geosparql#hasGeometry>  ; sh:nodeKind sh:IRI ;  ] . ,167,0,167,"3,37E-38","0,004",
:394  a sh:NodeShape ; sh:targetClass <https://ns.inria.fr/sure#Bright>  ; sh:property [ sh:path <http://www.w3.org/2003/01/geo/wgs84_pos#lat>  ; sh:datatype <http://www.w3.org/2001/XMLSchema#double>  ;  ] . ,167,0,167,"3,37E-38","0,004",
:348  a sh:NodeShape ; sh:targetClass <https://ns.inria.fr/sure#Bright>  ; sh:property [ sh:path <http://schema.org/numberOfRooms>  ; sh:datatype <http://www.w3.org/2001/XMLSchema#double>  ;  ] . ,165,0,165,"9,20E-38","0,0039",
:196  a sh:NodeShape ; sh:targetClass <https://ns.inria.fr/sure#Refurbished>  ; sh:property [ sh:path <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>  ; sh:nodeKind sh:IRI ;  ] . ,153,0,153,"3,86E-35","0,0037",
:339  a sh:NodeShape ; sh:targetClass <https://ns.inria.fr/sure#Refurbished>  ; sh:property [ sh:path <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>  ; sh:nodeKind sh:BlankNodeOrIRI ;  ] . ,153,0,153,"3,86E-35","0,0037",
:148  a sh:NodeShape ; sh:targetClass <https://ns.inria.fr/sure#AlphaCut>  ; sh:property [ sh:path <http://www.opengis.net/ont/geosparql#asWKT>  ; sh:nodeKind sh:Literal ;  ] . ,150,0,150,"1,75E-34","0,0036",
:180  a sh:NodeShape ; sh:targetSubjectsOf <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>  ; sh:property [ sh:path <https://ns.inria.fr/sure#hasAlpha>  ; sh:datatype <http://www.w3.org/2001/XMLSchema#double>  ;  ] . ,150,0,150,"1,75E-34","0,0036",
:235  a sh:NodeShape ; sh:targetSubjectsOf <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>  ; sh:property [ sh:path <https://ns.inria.fr/sure#hasAlpha>  ; sh:nodeKind sh:BlankNodeOrLiteral ;  ] . ,150,0,150,"1,75E-34","0,0036",
:236  a sh:NodeShape ; sh:targetClass <https://ns.inria.fr/sure#AlphaCut>  ; sh:property [ sh:path <https://ns.inria.fr/sure#hasAlpha>  ; sh:nodeKind sh:IRIOrLiteral ;  ] . ,150,0,150,"1,75E-34","0,0036",
:242  a sh:NodeShape ; sh:targetClass <https://ns.inria.fr/sure#AlphaCut>  ; sh:property [ sh:path <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>  ; sh:nodeKind sh:IRI ;  ] . ,150,0,150,"1,75E-34","0,0036",
:243  a sh:NodeShape ; sh:targetSubjectsOf <http://www.opengis.net/ont/geosparql#asWKT>  ; sh:property [ sh:path <https://ns.inria.fr/sure#hasAlpha>  ; sh:datatype <http://www.w3.org/2001/XMLSchema#double>  ;  ] . ,150,0,150,"1,75E-34","0,0036",
:249  a sh:NodeShape ; sh:targetSubjectsOf <https://ns.inria.fr/sure#hasAlpha>  ; sh:property [ sh:path <https://ns.inria.fr/sure#hasAlpha>  ; sh:nodeKind sh:IRIOrLiteral ;  ] . ,150,0,150,"1,75E-34","0,0036",
:270  a sh:NodeShape ; sh:targetSubjectsOf <https://ns.inria.fr/sure#hasAlpha>  ; sh:property [ sh:path <http://www.opengis.net/ont/geosparql#asWKT>  ; sh:datatype <http://www.opengis.net/ont/geosparql#wktLiteral>  ;  ] . ,150,0,150,"1,75E-34","0,0036",
:274  a sh:NodeShape ; sh:targetSubjectsOf <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>  ; sh:property [ sh:path <https://ns.inria.fr/sure#hasAlpha>  ; sh:nodeKind sh:Literal ;  ] . ,150,0,150,"1,75E-34","0,0036",
:284  a sh:NodeShape ; sh:targetSubjectsOf <https://ns.inria.fr/sure#hasAlpha>  ; sh:property [ sh:path <http://www.opengis.net/ont/geosparql#asWKT>  ; sh:nodeKind sh:IRIOrLiteral ;  ] . ,150,0,150,"1,75E-34","0,0036",
:363  a sh:NodeShape ; sh:targetSubjectsOf <https://ns.inria.fr/sure#hasAlpha>  ; sh:property [ sh:path <https://ns.inria.fr/sure#hasAlpha>  ; sh:datatype <http://www.w3.org/2001/XMLSchema#double>  ;  ] . ,150,0,150,"1,75E-34","0,0036",
:400  a sh:NodeShape ; sh:targetSubjectsOf <https://ns.inria.fr/sure#hasAlpha>  ; sh:property [ sh:path <https://ns.inria.fr/sure#hasAlpha>  ; sh:nodeKind sh:Literal ;  ] . ,150,0,150,"1,75E-34","0,0036",
:82  a sh:NodeShape ; sh:targetSubjectsOf <https://ns.inria.fr/sure#hasAnchor>  ; sh:property [ sh:path <http://www.opengis.net/ont/geosparql#hasGeometry>  ; sh:class <https://ns.inria.fr/sure#AlphaCut>  ;  ] . ,85,0,85,"3,02E-20","0,002",
:151  a sh:NodeShape ; sh:targetClass <https://ns.inria.fr/sure#RelativePlace>  ; sh:property [ sh:path <http://www.opengis.net/ont/geosparql#hasGeometry>  ; sh:nodeKind sh:BlankNodeOrIRI ;  ] . ,85,0,85,"3,02E-20","0,002",
:316  a sh:NodeShape ; sh:targetSubjectsOf <https://ns.inria.fr/sure#hasAnchor>  ; sh:property [ sh:path <http://www.opengis.net/ont/geosparql#hasGeometry>  ; sh:nodeKind sh:IRIOrLiteral ;  ] . ,85,0,85,"3,02E-20","0,002",
:420  a sh:NodeShape ; sh:targetSubjectsOf <https://ns.inria.fr/sure#hasAnchor>  ; sh:property [ sh:path <http://www.opengis.net/ont/geosparql#hasGeometry>  ; sh:nodeKind sh:IRI ;  ] . ,85,0,85,"3,02E-20","0,002",
:31  a sh:NodeShape ; sh:targetClass <https://ns.inria.fr/sure#Luxury>  ; sh:property [ sh:path <http://www.w3.org/2003/01/geo/wgs84_pos#long>  ; sh:nodeKind sh:BlankNodeOrLiteral ;  ] . ,67,0,67,"2,75E-16","0,0016",
:81  a sh:NodeShape ; sh:targetObjectsOf <https://ns.inria.fr/sure#confidence>  ; sh:nodeKind sh:IRIOrLiteral . ,67,0,67,"2,75E-16","0,0016",
:93  a sh:NodeShape ; sh:targetClass <https://ns.inria.fr/sure#Luxury>  ; sh:property [ sh:path <http://schema.org/floorSize>  ; sh:nodeKind sh:BlankNodeOrLiteral ;  ] . ,67,0,67,"2,75E-16","0,0016",
:102  a sh:NodeShape ; sh:targetObjectsOf <https://ns.inria.fr/sure#confidence>  ; sh:nodeKind sh:BlankNodeOrLiteral . ,67,0,67,"2,75E-16","0,0016",
:130  a sh:NodeShape ; sh:targetClass <https://ns.inria.fr/sure#Luxury>  ; sh:property [ sh:path <http://www.w3.org/2003/01/geo/wgs84_pos#long>  ; sh:datatype <http://www.w3.org/2001/XMLSchema#double>  ;  ] . ,67,0,67,"2,75E-16","0,0016",
:149  a sh:NodeShape ; sh:targetObjectsOf <https://ns.inria.fr/sure#confidence>  ; sh:datatype <http://www.w3.org/2001/XMLSchema#double>  . ,67,0,67,"2,75E-16","0,0016",
:190  a sh:NodeShape ; sh:targetClass <https://ns.inria.fr/sure#Luxury>  ; sh:property [ sh:path <http://schema.org/floorSize>  ; sh:nodeKind sh:IRIOrLiteral ;  ] . ,67,0,67,"2,75E-16","0,0016",
:228  a sh:NodeShape ; sh:targetObjectsOf <https://ns.inria.fr/sure#confidence>  ; sh:nodeKind sh:Literal . ,67,0,67,"2,75E-16","0,0016",
:308  a sh:NodeShape ; sh:targetClass <https://ns.inria.fr/sure#Luxury>  ; sh:property [ sh:path <http://schema.org/hasPrice>  ; sh:datatype <http://www.w3.org/2001/XMLSchema#double>  ;  ] . ,67,0,67,"2,75E-16","0,0016",
:391  a sh:NodeShape ; sh:targetClass <https://ns.inria.fr/sure#Luxury>  ; sh:property [ sh:path <http://schema.org/hasPrice>  ; sh:nodeKind sh:Literal ;  ] . ,67,0,67,"2,75E-16","0,0016",
:52  a sh:NodeShape ; sh:targetObjectsOf <http://www.w3.org/2004/02/skos/core#narrower>  ; sh:class <http://www.w3.org/2004/02/skos/core#Concept>  . ,59,0,59,"1,60E-14","0,0014",
:71  a sh:NodeShape ; sh:targetObjectsOf <http://www.w3.org/2004/02/skos/core#narrower>  ; sh:nodeKind sh:IRI . ,59,0,59,"1,60E-14","0,0014",
:88  a sh:NodeShape ; sh:targetObjectsOf <http://www.w3.org/2004/02/skos/core#narrower>  ; sh:nodeKind sh:BlankNodeOrIRI . ,59,0,59,"1,60E-14","0,0014",
:184  a sh:NodeShape ; sh:targetObjectsOf <http://www.w3.org/2004/02/skos/core#narrower>  ; sh:nodeKind sh:IRIOrLiteral . ,59,0,59,"1,60E-14","0,0014",
:345  a sh:NodeShape ; sh:targetObjectsOf <http://www.w3.org/2004/02/skos/core#narrower>  ; sh:class <http://www.w3.org/2002/07/owl#Class>  . ,59,0,59,"1,60E-14","0,0014",
:69  a sh:NodeShape ; sh:targetObjectsOf <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>  ; sh:nodeKind sh:IRI . ,37,0,37,"1,21E-09","9,00E-04",
:70  a sh:NodeShape ; sh:targetObjectsOf <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>  ; sh:nodeKind sh:BlankNodeOrIRI . ,37,0,37,"1,21E-09","9,00E-04",
:229  a sh:NodeShape ; sh:targetObjectsOf <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>  ; sh:nodeKind sh:IRIOrLiteral . ,37,0,37,"1,21E-09","9,00E-04",
:275  a sh:NodeShape ; sh:targetObjectsOf <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>  ; sh:class <http://www.w3.org/2004/02/skos/core#Concept>  . ,37,17,20,"0,1161501033","9,00E-04",
:405  a sh:NodeShape ; sh:targetObjectsOf <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>  ; sh:class <http://www.w3.org/2002/07/owl#Class>  . ,37,17,20,"0,1161501033","9,00E-04",
:152  a sh:NodeShape ; sh:targetObjectsOf <http://www.opengis.net/ont/geosparql#sfWithin>  ; sh:nodeKind sh:BlankNodeOrIRI . ,36,0,36,"2,03E-09","9,00E-04",
:155  a sh:NodeShape ; sh:targetObjectsOf <http://www.opengis.net/ont/geosparql#sfWithin>  ; sh:class <https://ns.inria.fr/sure#Place>  . ,36,6,30,"4,46E-05","9,00E-04",
:230  a sh:NodeShape ; sh:targetObjectsOf <http://www.opengis.net/ont/geosparql#sfWithin>  ; sh:nodeKind sh:IRI . ,36,0,36,"2,03E-09","9,00E-04",
:321  a sh:NodeShape ; sh:targetObjectsOf <http://www.opengis.net/ont/geosparql#sfWithin>  ; sh:nodeKind sh:IRIOrLiteral . ,36,0,36,"2,03E-09","9,00E-04",
:227  a sh:NodeShape ; sh:targetClass <https://ns.inria.fr/sure#Refurbished>  ; sh:property [ sh:path <http://www.w3.org/2003/01/geo/wgs84_pos#lat>  ; sh:nodeKind sh:IRIOrLiteral ;  ] . ,33,0,33,"9,48E-09","8,00E-04",
:367  a sh:NodeShape ; sh:targetClass <https://ns.inria.fr/sure#Refurbished>  ; sh:property [ sh:path <http://www.w3.org/2003/01/geo/wgs84_pos#long>  ; sh:nodeKind sh:Literal ;  ] . ,33,0,33,"9,48E-09","8,00E-04",
:373  a sh:NodeShape ; sh:targetClass <https://ns.inria.fr/sure#Refurbished>  ; sh:property [ sh:path <http://www.w3.org/2003/01/geo/wgs84_pos#long>  ; sh:datatype <http://www.w3.org/2001/XMLSchema#double>  ;  ] . ,33,0,33,"9,48E-09","8,00E-04",
:390  a sh:NodeShape ; sh:targetClass <https://ns.inria.fr/sure#Refurbished>  ; sh:property [ sh:path <http://schema.org/hasPrice>  ; sh:nodeKind sh:BlankNodeOrLiteral ;  ] . ,33,0,33,"9,48E-09","8,00E-04",
:422  a sh:NodeShape ; sh:targetClass <https://ns.inria.fr/sure#Refurbished>  ; sh:property [ sh:path <http://www.w3.org/2003/01/geo/wgs84_pos#long>  ; sh:nodeKind sh:IRIOrLiteral ;  ] . ,33,0,33,"9,48E-09","8,00E-04",
:304  a sh:NodeShape ; sh:targetSubjectsOf <http://www.w3.org/2000/01/rdf-schema#label>  ; sh:property [ sh:path <http://www.opengis.net/ont/geosparql#hasGeometry>  ; sh:nodeKind sh:IRI ;  ] . ,25,0,25,"2,98E-08","6,00E-04",
:48  a sh:NodeShape ; sh:targetSubjectsOf <https://ns.inria.fr/sure#hasSpatialRelation>  ; sh:property [ sh:path <https://ns.inria.fr/sure#hasSpatialRelation>  ; sh:nodeKind sh:BlankNodeOrLiteral ;  ] . ,17,0,17,"7,63E-06","4,00E-04",
:97  a sh:NodeShape ; sh:targetSubjectsOf <https://ns.inria.fr/sure#hasSpatialRelation>  ; sh:property [ sh:path <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>  ; sh:nodeKind sh:IRI ;  ] . ,17,0,17,"7,63E-06","4,00E-04",
:99  a sh:NodeShape ; sh:targetSubjectsOf <https://ns.inria.fr/sure#hasSpatialRelation>  ; sh:property [ sh:path <https://ns.inria.fr/sure#hasSpatialRelation>  ; sh:datatype <http://www.w3.org/2001/XMLSchema#string>  ;  ] . ,17,0,17,"7,63E-06","4,00E-04",
:238  a sh:NodeShape ; sh:targetSubjectsOf <https://ns.inria.fr/sure#hasAnchor>  ; sh:property [ sh:path <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>  ; sh:nodeKind sh:IRI ;  ] . ,17,0,17,"7,63E-06","4,00E-04",
:239  a sh:NodeShape ; sh:targetSubjectsOf <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>  ; sh:property [ sh:path <https://ns.inria.fr/sure#hasSpatialRelation>  ; sh:nodeKind sh:BlankNodeOrLiteral ;  ] . ,17,0,17,"7,63E-06","4,00E-04",
:246  a sh:NodeShape ; sh:targetClass <https://ns.inria.fr/sure#RelativePlace>  ; sh:property [ sh:path <https://ns.inria.fr/sure#hasAnchor>  ; sh:nodeKind sh:IRIOrLiteral ;  ] . ,17,0,17,"7,63E-06","4,00E-04",
:248  a sh:NodeShape ; sh:targetSubjectsOf <https://ns.inria.fr/sure#hasSpatialRelation>  ; sh:property [ sh:path <https://ns.inria.fr/sure#hasSpatialRelation>  ; sh:nodeKind sh:Literal ;  ] . ,17,0,17,"7,63E-06","4,00E-04",
:272  a sh:NodeShape ; sh:targetSubjectsOf <https://ns.inria.fr/sure#hasAnchor>  ; sh:property [ sh:path <https://ns.inria.fr/sure#hasAnchor>  ; sh:nodeKind sh:IRI ;  ] . ,17,0,17,"7,63E-06","4,00E-04",
:276  a sh:NodeShape ; sh:targetSubjectsOf <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>  ; sh:property [ sh:path <https://ns.inria.fr/sure#hasSpatialRelation>  ; sh:datatype <http://www.w3.org/2001/XMLSchema#string>  ;  ] . ,17,0,17,"7,63E-06","4,00E-04",
:282  a sh:NodeShape ; sh:targetClass <https://ns.inria.fr/sure#RelativePlace>  ; sh:property [ sh:path <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>  ; sh:nodeKind sh:IRI ;  ] . ,17,0,17,"7,63E-06","4,00E-04",
