"axiom" "refc" "conf" "expt" "poss" "nec" "time" "ari" "bls" "ncis" "tp"
"SubClassOf(dbo:MilitaryPerson dbo:Organisation)" 24370 2 24368 3.36758787522484e-09 0 126048 -0.999999996632412 0.0126353292522244 11 268070
"SubClassOf(dbo:MilitaryPerson dbo:Person)" 24370 24367 3 0.984309582686729 0 126004 -0.015690417313271 0.985862731971519 11 268070
"SubClassOf(dbo:MilitaryPerson schema:Organization)" 24370 2 24368 3.36758787522484e-09 0 126072 -0.999999996632412 0.0126353292522244 11 268070
"SubClassOf(dbo:MilitaryPerson schema:Person)" 24370 24367 3 0.984309582686729 0 126044 -0.015690417313271 0.985862731971519 11 268070
"SubClassOf(dbo:MilitaryPerson gml:_Feature)" 24370 183 24187 2.8194685064542e-05 0 125748 -0.999971805314935 0.088848899703513 11 268070
"SubClassOf(dbo:MilitaryPerson owl:Thing)" 24370 24365 5 0.97974417397796 0 125712 -0.0202558260220396 0.983251005169443 11 268070
"SubClassOf(dbo:MilitaryPerson skos:Concept)" 24370 5 24365 2.10474244699554e-08 0 126539 -0.999999978952576 0.0167489948305572 11 268070
"SubClassOf(dbo:MilitaryPerson foaf:Person)" 24370 24368 2 0.987188696479367 0 126216 -0.0128113035206333 0.987364670747776 11 268070
"SubClassOf(dbo:Mammal dbo:Agent)" 13157 5 13152 7.22098227878831e-08 0 124080 -0.999999927790177 0.0228610818568854 22 289454
"SubClassOf(dbo:Mammal dbo:Animal)" 13157 13157 0 1 1 296 1 0.98784410990034 22 289454
"SubClassOf(dbo:Mammal dbo:Athlete)" 13157 2 13155 1.15535713218762e-08 0 123976 -0.999999988446429 0.0172342356151465 22 289454
"SubClassOf(dbo:Mammal dbo:Eukaryote)" 13157 13155 2 0.982564474018163 0 124176 -0.0174355259818371 0.982765764384854 22 289454
"SubClassOf(dbo:Mammal dbo:Genre)" 13157 1 13156 2.88839285822462e-09 0 124111 -0.999999997111607 0.0149082163446569 22 289454
"SubClassOf(dbo:Mammal dbo:MusicGenre)" 13157 1 13156 2.88839285822462e-09 0 123912 -0.999999997111607 0.0149082163446569 22 289454
"SubClassOf(dbo:Mammal dbo:Organisation)" 13157 1 13156 2.88839285822462e-09 0 124100 -0.999999997111607 0.0149082163446569 22 289454
"SubClassOf(dbo:Mammal dbo:Person)" 13157 4 13153 4.62142860646608e-08 0 123944 -0.999999953785714 0.0211477803931147 22 289454
"SubClassOf(dbo:Mammal dbo:Place)" 13157 1 13156 2.88839285822462e-09 0 124035 -0.999999997111607 0.0149082163446569 22 289454
"SubClassOf(dbo:Mammal dbo:PopulatedPlace)" 13157 1 13156 2.88839285822462e-09 0 124200 -0.999999997111607 0.0149082163446569 22 289454
"SubClassOf(dbo:Mammal dbo:RaceHorse)" 13157 4450 8707 0.0589340071830524 0 124428 -0.941065992816948 0.5 22 289454
"SubClassOf(dbo:Mammal dbo:RecordLabel)" 13157 1 13156 2.88839285822462e-09 0 124520 -0.999999997111607 0.0149082163446569 22 289454
"SubClassOf(dbo:Mammal dbo:SoccerPlayer)" 13157 2 13155 1.15535713218762e-08 0 124323 -0.999999988446429 0.0172342356151465 22 289454
"SubClassOf(dbo:Mammal dbo:Species)" 13157 13155 2 0.982564474018163 0 124600 -0.0174355259818371 0.982765764384854 22 289454
"SubClassOf(dbo:Mammal dbo:TopicalConcept)" 13157 1 13156 2.88839285822462e-09 0 124368 -0.999999997111607 0.0149082163446569 22 289454
"SubClassOf(dbo:Mammal schema:Organization)" 13157 1 13156 2.88839285822462e-09 0 124524 -0.999999997111607 0.0149082163446569 22 289454
"SubClassOf(dbo:Mammal schema:Person)" 13157 4 13153 4.62142860646608e-08 0 124647 -0.999999953785714 0.0211477803931147 22 289454
"SubClassOf(dbo:Mammal schema:Place)" 13157 1 13156 2.88839285822462e-09 0 124748 -0.999999997111607 0.0149082163446569 22 289454
"SubClassOf(dbo:Mammal gml:_Feature)" 13157 10 13147 2.88839322570844e-07 0 124508 -0.999999711160677 0.030034257981627 22 289454
"SubClassOf(dbo:Mammal owl:Thing)" 13157 13157 0 1 1 328 1 0.98784410990034 22 289454
"SubClassOf(dbo:Mammal skos:Concept)" 13157 215 12942 0.00013352487199858 0 124672 -0.999866475128001 0.133040238366333 22 289454
"SubClassOf(dbo:Mammal foaf:Person)" 13157 8 13149 1.84857156804163e-07 0 124724 -0.999999815142843 0.0273831938081315 22 289454
"SubClassOf(dbo:City dbo:Animal)" 20354 1 20353 1.20689769289584e-09 0 125655 -0.999999998793102 0.0119693028605994 14 284956
"SubClassOf(dbo:City dbo:Country)" 20354 1 20353 1.20689769289584e-09 0 124800 -0.999999998793102 0.0119693028605994 14 284956
"SubClassOf(dbo:City dbo:Eukaryote)" 20354 1 20353 1.20689769289584e-09 0 125276 -0.999999998793102 0.0119693028605994 14 284956
"SubClassOf(dbo:City dbo:Place)" 20354 20354 0 1 1 528 1 0.990237906191776 14 284956
"SubClassOf(dbo:City dbo:PopulatedPlace)" 20354 20354 0 1 1 512 1 0.990237906191776 14 284956
"SubClassOf(dbo:City dbo:Settlement)" 20354 20354 0 1 1 512 1 0.990237906191776 14 284956
"SubClassOf(dbo:City dbo:Species)" 20354 1 20353 1.20689769289584e-09 0 125120 -0.999999998793102 0.0119693028605994 14 284956
"SubClassOf(dbo:City schema:City)" 20354 20354 0 1 1 544 1 0.990237906191776 14 284956
"SubClassOf(dbo:City schema:Country)" 20354 1 20353 1.20689769289584e-09 0 125128 -0.999999998793102 0.0119693028605994 14 284956
"SubClassOf(dbo:City schema:Place)" 20354 20354 0 1 1 532 1 0.990237906191776 14 284956
"SubClassOf(dbo:City gml:_Feature)" 20354 18899 1455 0.628705809850733 0 124952 -0.371294190149267 0.711598216463836 14 284956
"SubClassOf(dbo:City owl:Thing)" 20354 20354 0 1 1 516 1 0.990237906191776 14 284956
"SubClassOf(dbo:City skos:Concept)" 20354 1340 19014 0.0021694588074449 0 125160 -0.997830541192555 0.276139429915718 14 284956
"SubClassOf(dbo:City foaf:Person)" 20354 1 20353 1.20689769289584e-09 0 125435 -0.999999998793102 0.0119693028605994 14 284956
"SubClassOf(schema:City dbo:Animal)" 20354 1 20353 1.20689769289584e-09 0 126124 -0.999999998793102 0.0119693028605994 14 284956
"SubClassOf(schema:City dbo:City)" 20354 20354 0 1 1 512 1 0.990237906191776 14 284956
"SubClassOf(schema:City dbo:Country)" 20354 1 20353 1.20689769289584e-09 0 124852 -0.999999998793102 0.0119693028605994 14 284956
"SubClassOf(schema:City dbo:Eukaryote)" 20354 1 20353 1.20689769289584e-09 0 124916 -0.999999998793102 0.0119693028605994 14 284956
"SubClassOf(schema:City dbo:Place)" 20354 20354 0 1 1 508 1 0.990237906191776 14 284956
"SubClassOf(schema:City dbo:PopulatedPlace)" 20354 20354 0 1 1 496 1 0.990237906191776 14 284956
"SubClassOf(schema:City dbo:Settlement)" 20354 20354 0 1 1 540 1 0.990237906191776 14 284956
"SubClassOf(schema:City dbo:Species)" 20354 1 20353 1.20689769289584e-09 0 125376 -0.999999998793102 0.0119693028605994 14 284956
"SubClassOf(schema:City schema:Country)" 20354 1 20353 1.20689769289584e-09 0 125300 -0.999999998793102 0.0119693028605994 14 284956
"SubClassOf(schema:City schema:Place)" 20354 20354 0 1 1 528 1 0.990237906191776 14 284956
"SubClassOf(schema:City gml:_Feature)" 20354 18899 1455 0.628705809850733 0 125031 -0.371294190149267 0.711598216463836 14 284956
"SubClassOf(schema:City owl:Thing)" 20354 20354 0 1 1 497 1 0.990237906191776 14 284956
"SubClassOf(schema:City skos:Concept)" 20354 1340 19014 0.0021694588074449 0 125591 -0.997830541192555 0.276139429915718 14 284956
"SubClassOf(schema:City foaf:Person)" 20354 1 20353 1.20689769289584e-09 0 125416 -0.999999998793102 0.0119693028605994 14 284956
"SubClassOf(dbo:TimePeriod dbo:Year)" 62897 2041 60856 0.000526635975923062 0 126312 -0.999473364024077 0.189964496067388 4 251588
"SubClassOf(dbo:TimePeriod dbo:YearInSpaceflight)" 62897 56 62841 3.96356770959727e-07 0 126028 -0.999999603643229 0.0302058367520888 4 251588
"SubClassOf(dbo:TimePeriod owl:Thing)" 62897 62897 0 1 1 1124 1 0.99445817181226 4 251588
"SubClassOf(dbo:TimePeriod skos:Concept)" 62897 56 62841 3.96356770959727e-07 0 126048 -0.999999603643229 0.0302058367520888 4 251588
"SubClassOf(dbo:RadioStation dbo:Agent)" 19452 19451 1 0.989860249106082 0 126480 -0.0101397508939185 0.987754700170907 16 311232
"SubClassOf(dbo:RadioStation dbo:Artist)" 19452 1 19451 1.32142186082262e-09 0 125684 -0.999999998678578 0.0122452998290932 16 311232
"SubClassOf(dbo:RadioStation dbo:Broadcaster)" 19452 19451 1 0.989860249106082 0 125631 -0.0101397508939185 0.987754700170907 16 311232
"SubClassOf(dbo:RadioStation dbo:Organisation)" 19452 19451 1 0.989860249106082 0 125976 -0.0101397508939185 0.987754700170907 16 311232
"SubClassOf(dbo:RadioStation dbo:Person)" 19452 9 19443 1.07035175278547e-07 0 126112 -0.999999892964825 0.0235782319554052 16 311232
"SubClassOf(dbo:RadioStation dbo:Place)" 19452 1 19451 1.32142186082262e-09 0 125764 -0.999999998678578 0.0122452998290932 16 311232
"SubClassOf(dbo:RadioStation dbo:PopulatedPlace)" 19452 1 19451 1.32142186082262e-09 0 125792 -0.999999998678578 0.0122452998290932 16 311232
"SubClassOf(dbo:RadioStation schema:MusicGroup)" 19452 1 19451 1.32142186082262e-09 0 125740 -0.999999998678578 0.0122452998290932 16 311232
"SubClassOf(dbo:RadioStation schema:Organization)" 19452 19451 1 0.989860249106082 0 125640 -0.0101397508939185 0.987754700170907 16 311232
"SubClassOf(dbo:RadioStation schema:Person)" 19452 9 19443 1.07035175278547e-07 0 126016 -0.999999892964825 0.0235782319554052 16 311232
"SubClassOf(dbo:RadioStation schema:Place)" 19452 1 19451 1.32142186082262e-09 0 126079 -0.999999998678578 0.0122452998290932 16 311232
"SubClassOf(dbo:RadioStation schema:RadioStation)" 19452 19452 0 1 1 504 1 0.990013050636528 16 311232
"SubClassOf(dbo:RadioStation gml:_Feature)" 19452 14225 5227 0.317930409023815 0 126096 -0.682069590976185 0.5 16 311232
"SubClassOf(dbo:RadioStation owl:Thing)" 19452 19452 0 1 1 484 1 0.990013050636528 16 311232
"SubClassOf(dbo:RadioStation skos:Concept)" 19452 7 19445 6.47496725125762e-08 0 126060 -0.999999935250327 0.0213039860490041 16 311232
"SubClassOf(dbo:RadioStation foaf:Person)" 19452 10 19442 1.32142193409734e-07 0 126180 -0.999999867857807 0.0246391634233118 16 311232
"SubClassOf(schema:RadioStation dbo:Agent)" 19452 19451 1 0.989860249106082 0 126384 -0.0101397508939185 0.987754700170907 16 311232
"SubClassOf(schema:RadioStation dbo:Artist)" 19452 1 19451 1.32142186082262e-09 0 125988 -0.999999998678578 0.0122452998290932 16 311232
"SubClassOf(schema:RadioStation dbo:Broadcaster)" 19452 19451 1 0.989860249106082 0 125944 -0.0101397508939185 0.987754700170907 16 311232
"SubClassOf(schema:RadioStation dbo:Organisation)" 19452 19451 1 0.989860249106082 0 126008 -0.0101397508939185 0.987754700170907 16 311232
"SubClassOf(schema:RadioStation dbo:Person)" 19452 9 19443 1.07035175278547e-07 0 126111 -0.999999892964825 0.0235782319554052 16 311232
"SubClassOf(schema:RadioStation dbo:Place)" 19452 1 19451 1.32142186082262e-09 0 126144 -0.999999998678578 0.0122452998290932 16 311232
"SubClassOf(schema:RadioStation dbo:PopulatedPlace)" 19452 1 19451 1.32142186082262e-09 0 126164 -0.999999998678578 0.0122452998290932 16 311232
"SubClassOf(schema:RadioStation dbo:RadioStation)" 19452 19452 0 1 1 488 1 0.990013050636528 16 311232
"SubClassOf(schema:RadioStation schema:MusicGroup)" 19452 1 19451 1.32142186082262e-09 0 126112 -0.999999998678578 0.0122452998290932 16 311232
"SubClassOf(schema:RadioStation schema:Organization)" 19452 19451 1 0.989860249106082 0 126120 -0.0101397508939185 0.987754700170907 16 311232
"SubClassOf(schema:RadioStation schema:Person)" 19452 9 19443 1.07035175278547e-07 0 126228 -0.999999892964825 0.0235782319554052 16 311232
"SubClassOf(schema:RadioStation schema:Place)" 19452 1 19451 1.32142186082262e-09 0 126132 -0.999999998678578 0.0122452998290932 16 311232
"SubClassOf(schema:RadioStation gml:_Feature)" 19452 14225 5227 0.317930409023815 0 125948 -0.682069590976185 0.5 16 311232
"SubClassOf(schema:RadioStation owl:Thing)" 19452 19452 0 1 1 496 1 0.990013050636528 16 311232
"SubClassOf(schema:RadioStation skos:Concept)" 19452 7 19445 6.47496725125762e-08 0 128296 -0.999999935250327 0.0213039860490041 16 311232
"SubClassOf(schema:RadioStation foaf:Person)" 19452 10 19442 1.32142193409734e-07 0 123891 -0.999999867857807 0.0246391634233118 16 311232
"SubClassOf(dbo:Single dbo:MusicalWork)" 41763 41763 0 1 1 2465 1 0.993194740845536 7 292341
"SubClassOf(dbo:Single dbo:Work)" 41763 41763 0 1 1 916 1 0.993194740845536 7 292341
"SubClassOf(dbo:Single schema:CreativeWork)" 41763 41763 0 1 1 936 1 0.993194740845536 7 292341
"SubClassOf(dbo:Single gml:_Feature)" 41763 5 41758 7.16682235779587e-09 0 124167 -0.999999992833178 0.0127697208451236 7 292341
"SubClassOf(dbo:Single owl:Thing)" 41763 41763 0 1 1 960 1 0.993194740845536 7 292341
"SubClassOf(dbo:Single skos:Concept)" 41763 1 41762 2.86672907634511e-10 0 124756 -0.999999999713327 0.00834119707114012 7 292341
"SubClassOf(dbo:Single foaf:Person)" 41763 5 41758 7.16682235779587e-09 0 124848 -0.999999992833178 0.0127697208451236 7 292341
"SubClassOf(dbo:Town dbo:Place)" 42242 42242 0 1 1 2740 1 0.993233564555216 7 295694
"SubClassOf(dbo:Town dbo:PopulatedPlace)" 42242 42242 0 1 1 1020 1 0.993233564555216 7 295694
"SubClassOf(dbo:Town dbo:Settlement)" 42242 42242 0 1 1 984 1 0.993233564555216 7 295694
"SubClassOf(dbo:Town schema:Place)" 42242 42242 0 1 1 960 1 0.993233564555216 7 295694
"SubClassOf(dbo:Town gml:_Feature)" 42242 39487 2755 0.644774264676227 0 125092 -0.355225735323773 0.725324236834467 7 295694
"SubClassOf(dbo:Town owl:Thing)" 42242 42242 0 1 1 1000 1 0.993233564555216 7 295694
"SubClassOf(dbo:Town skos:Concept)" 42242 488 41754 6.67321619097772e-05 0 125964 -0.99993326783809 0.110728953095649 7 295694
"SubClassOf(dbo:MilitaryUnit dbo:Agent)" 17812 17808 4 0.978808374680729 0 125936 -0.0211916253192707 0.981850213918983 19 338428
"SubClassOf(dbo:MilitaryUnit dbo:EducationalInstitution)" 17812 1 17811 1.57595803074173e-09 0 125748 -0.999999998424042 0.0128000333479261 19 338428
"SubClassOf(dbo:MilitaryUnit dbo:MilitaryPerson)" 17812 2 17810 6.30383190092232e-09 0 125652 -0.999999993696168 0.0147948330563887 19 338428
"SubClassOf(dbo:MilitaryUnit dbo:Organisation)" 17812 17807 5 0.976307375197949 0 125840 -0.0236926248020513 0.980381962876738 19 338428
"SubClassOf(dbo:MilitaryUnit dbo:Place)" 17812 2 17810 6.30383190092232e-09 0 125123 -0.999999993696168 0.0147948330563887 19 338428
"SubClassOf(dbo:MilitaryUnit dbo:PoliticalParty)" 17812 1 17811 1.57595803074173e-09 0 124692 -0.999999998424042 0.0128000333479261 19 338428
"SubClassOf(dbo:MilitaryUnit dbo:PopulatedPlace)" 17812 2 17810 6.30383190092232e-09 0 124760 -0.999999993696168 0.0147948330563887 19 338428
"SubClassOf(dbo:MilitaryUnit dbo:SoccerClub)" 17812 2 17810 6.30383190092232e-09 0 124664 -0.999999993696168 0.0147948330563887 19 338428
"SubClassOf(dbo:MilitaryUnit dbo:SportsTeam)" 17812 2 17810 6.30383190092232e-09 0 124904 -0.999999993696168 0.0147948330563887 19 338428
"SubClassOf(dbo:MilitaryUnit dbo:University)" 17812 1 17811 1.57595803074173e-09 0 124651 -0.999999998424042 0.0128000333479261 19 338428
"SubClassOf(dbo:MilitaryUnit schema:CollegeOrUniversity)" 17812 1 17811 1.57595803074173e-09 0 124772 -0.999999998424042 0.0128000333479261 19 338428
"SubClassOf(dbo:MilitaryUnit schema:EducationalOrganization)" 17812 1 17811 1.57595803074173e-09 0 124832 -0.999999998424042 0.0128000333479261 19 338428
"SubClassOf(dbo:MilitaryUnit schema:Organization)" 17812 17807 5 0.976307375197949 0 124592 -0.0236926248020513 0.980381962876738 19 338428
"SubClassOf(dbo:MilitaryUnit schema:Place)" 17812 2 17810 6.30383190092232e-09 0 124779 -0.999999993696168 0.0147948330563887 19 338428
"SubClassOf(dbo:MilitaryUnit schema:SportsTeam)" 17812 2 17810 6.30383190092232e-09 0 125012 -0.999999993696168 0.0147948330563887 19 338428
"SubClassOf(dbo:MilitaryUnit gml:_Feature)" 17812 446 17366 0.000313532407223427 0 125120 -0.999686467592777 0.166009856936025 19 338428
"SubClassOf(dbo:MilitaryUnit owl:Thing)" 17812 17812 0 1 1 412 1 0.989561139888278 19 338428
"SubClassOf(dbo:MilitaryUnit skos:Concept)" 17812 283 17529 0.00012622486436964 0 124848 -0.99987377513563 0.130952140895097 19 338428
"SubClassOf(dbo:MilitaryUnit foaf:Person)" 17812 5 17807 3.93989499913872e-08 0 125092 -0.99999996060105 0.0196180371232616 19 338428
"SubClassOf(dbo:Country dbo:Agent)" 7175 1 7174 9.71239177971484e-09 0 125148 -0.999999990287608 0.020238159424028 54 387450
"SubClassOf(dbo:Country dbo:Album)" 7175 1 7174 9.71239177971484e-09 0 124731 -0.999999990287608 0.020238159424028 54 387450
"SubClassOf(dbo:Country dbo:Athlete)" 7175 2 7173 3.88495678960155e-08 0 125076 -0.999999961150432 0.0234047260888361 54 387450
"SubClassOf(dbo:Country dbo:Band)" 7175 1 7174 9.71239177971484e-09 0 124988 -0.999999990287608 0.020238159424028 54 387450
"SubClassOf(dbo:Country dbo:BodyOfWater)" 7175 4 7171 1.55398280798913e-07 0 124620 -0.999999844601719 0.028737553844092 54 387450
"SubClassOf(dbo:Country dbo:ChristianBishop)" 7175 1 7174 9.71239177971484e-09 0 124756 -0.999999990287608 0.020238159424028 54 387450
"SubClassOf(dbo:Country dbo:City)" 7175 1 7174 9.71239177971484e-09 0 124731 -0.999999990287608 0.020238159424028 54 387450
"SubClassOf(dbo:Country dbo:Cleric)" 7175 1 7174 9.71239177971484e-09 0 124968 -0.999999990287608 0.020238159424028 54 387450
"SubClassOf(dbo:Country dbo:CollegeCoach)" 7175 1 7174 9.71239177971484e-09 0 125044 -0.999999990287608 0.020238159424028 54 387450
"SubClassOf(dbo:Country dbo:Company)" 7175 1 7174 9.71239177971484e-09 0 125028 -0.999999990287608 0.020238159424028 54 387450
"SubClassOf(dbo:Country dbo:Currency)" 7175 1 7174 9.71239177971484e-09 0 124936 -0.999999990287608 0.020238159424028 54 387450
"SubClassOf(dbo:Country dbo:Device)" 7175 1 7174 9.71239177971484e-09 0 125123 -0.999999990287608 0.020238159424028 54 387450
"SubClassOf(dbo:Country dbo:Eukaryote)" 7175 1 7174 9.71239177971484e-09 0 124988 -0.999999990287608 0.020238159424028 54 387450
"SubClassOf(dbo:Country dbo:Genre)" 7175 11 7164 1.17520009812466e-06 0 125108 -0.999998824799902 0.0425704967004728 54 387450
"SubClassOf(dbo:Country dbo:InformationAppliance)" 7175 1 7174 9.71239177971484e-09 0 124860 -0.999999990287608 0.020238159424028 54 387450
"SubClassOf(dbo:Country dbo:Language)" 7175 3 7172 8.74115300142364e-08 0 125276 -0.99999991258847 0.0262022418586093 54 387450
"SubClassOf(dbo:Country dbo:LaunchPad)" 7175 1 7174 9.71239177971484e-09 0 125207 -0.999999990287608 0.020238159424028 54 387450
"SubClassOf(dbo:Country dbo:MusicGenre)" 7175 11 7164 1.17520009812466e-06 0 125268 -0.999998824799902 0.0425704967004728 54 387450
"SubClassOf(dbo:Country dbo:MusicalWork)" 7175 1 7174 9.71239177971484e-09 0 125352 -0.999999990287608 0.020238159424028 54 387450
"SubClassOf(dbo:Country dbo:NaturalPlace)" 7175 4 7171 1.55398280798913e-07 0 125216 -0.999999844601719 0.028737553844092 54 387450
"SubClassOf(dbo:Country dbo:Person)" 7175 3 7172 8.74115300142364e-08 0 125056 -0.99999991258847 0.0262022418586093 54 387450
"SubClassOf(dbo:Country dbo:Place)" 7175 7174 1 0.983304904318458 0 125448 -0.0166950956815419 0.979761840575972 54 387450
"SubClassOf(dbo:Country dbo:PoliticalParty)" 7175 1 7174 9.71239177971484e-09 0 125108 -0.999999990287608 0.020238159424028 54 387450
"SubClassOf(dbo:Country dbo:PopulatedPlace)" 7175 7168 7 0.955838164691683 0 125088 -0.0441618353083173 0.964696057054047 54 387450
"SubClassOf(dbo:Country dbo:RecordLabel)" 7175 2 7173 3.88495678960155e-08 0 124952 -0.999999961150432 0.0234047260888361 54 387450
"SubClassOf(dbo:Country dbo:River)" 7175 4 7171 1.55398280798913e-07 0 125488 -0.999999844601719 0.028737553844092 54 387450
"SubClassOf(dbo:Country dbo:Sales)" 7175 2 7173 3.88495678960155e-08 0 125400 -0.999999961150432 0.0234047260888361 54 387450
"SubClassOf(dbo:Country dbo:School)" 7175 1 7174 9.71239177971484e-09 0 125311 -0.999999990287608 0.020238159424028 54 387450
"SubClassOf(dbo:Country dbo:Settlement)" 7175 3 7172 8.74115300142364e-08 0 125200 -0.99999991258847 0.0262022418586093 54 387450
"SubClassOf(dbo:Country dbo:SoccerClub)" 7175 1 7174 9.71239177971484e-09 0 125444 -0.999999990287608 0.020238159424028 54 387450
"SubClassOf(dbo:Country dbo:SoccerManager)" 7175 1 7174 9.71239177971484e-09 0 125248 -0.999999990287608 0.020238159424028 54 387450
"SubClassOf(dbo:Country dbo:Species)" 7175 1 7174 9.71239177971484e-09 0 125560 -0.999999990287608 0.020238159424028 54 387450
"SubClassOf(dbo:Country dbo:SportsManager)" 7175 1 7174 9.71239177971484e-09 0 125480 -0.999999990287608 0.020238159424028 54 387450
"SubClassOf(dbo:Country dbo:SportsTeam)" 7175 1 7174 9.71239177971484e-09 0 125579 -0.999999990287608 0.020238159424028 54 387450
"SubClassOf(dbo:Country dbo:Stream)" 7175 4 7171 1.55398280798913e-07 0 125344 -0.999999844601719 0.028737553844092 54 387450
"SubClassOf(dbo:Country dbo:TopicalConcept)" 7175 11 7164 1.17520009812466e-06 0 125416 -0.999998824799902 0.0425704967004728 54 387450
"SubClassOf(dbo:Country dbo:WineRegion)" 7175 1 7174 9.71239177971484e-09 0 125656 -0.999999990287608 0.020238159424028 54 387450
"SubClassOf(dbo:Country dbo:Work)" 7175 1 7174 9.71239177971484e-09 0 125596 -0.999999990287608 0.020238159424028 54 387450
"SubClassOf(dbo:Country schema:BodyOfWater)" 7175 4 7171 1.55398280798913e-07 0 125624 -0.999999844601719 0.028737553844092 54 387450
"SubClassOf(dbo:Country schema:City)" 7175 1 7174 9.71239177971484e-09 0 125816 -0.999999990287608 0.020238159424028 54 387450
"SubClassOf(dbo:Country schema:Country)" 7175 7175 0 1 1 180 1 0.983505778462069 54 387450
"SubClassOf(dbo:Country schema:CreativeWork)" 7175 1 7174 9.71239177971484e-09 0 125563 -0.999999990287608 0.020238159424028 54 387450
"SubClassOf(dbo:Country schema:Language)" 7175 3 7172 8.74115300142364e-08 0 125596 -0.99999991258847 0.0262022418586093 54 387450
"SubClassOf(dbo:Country schema:MusicAlbum)" 7175 1 7174 9.71239177971484e-09 0 125564 -0.999999990287608 0.020238159424028 54 387450
"SubClassOf(dbo:Country schema:MusicGroup)" 7175 2 7173 3.88495678960155e-08 0 125472 -0.999999961150432 0.0234047260888361 54 387450
"SubClassOf(dbo:Country schema:Person)" 7175 3 7172 8.74115300142364e-08 0 125576 -0.99999991258847 0.0262022418586093 54 387450
"SubClassOf(dbo:Country schema:Place)" 7175 7174 1 0.983304904318458 0 125732 -0.0166950956815419 0.979761840575972 54 387450
"SubClassOf(dbo:Country schema:RiverBodyOfWater)" 7175 4 7171 1.55398280798913e-07 0 125711 -0.999999844601719 0.028737553844092 54 387450
"SubClassOf(dbo:Country schema:School)" 7175 1 7174 9.71239177971484e-09 0 125828 -0.999999990287608 0.020238159424028 54 387450
"SubClassOf(dbo:Country schema:SportsTeam)" 7175 1 7174 9.71239177971484e-09 0 125864 -0.999999990287608 0.020238159424028 54 387450
"SubClassOf(dbo:Country gml:_Feature)" 7175 1364 5811 0.018236144574876 0 125552 -0.981763855425124 0.479807992886061 54 387450
"SubClassOf(dbo:Country owl:Thing)" 7175 7174 1 0.983304904318458 0 125848 -0.0166950956815419 0.979761840575972 54 387450
"SubClassOf(dbo:Country skos:Concept)" 7175 770 6405 0.00577515329475509 0 126084 -0.994224846705245 0.357365394770305 54 387450
"SubClassOf(dbo:Country foaf:Person)" 7175 18 7157 3.14681989377341e-06 0 125860 -0.999996853180106 0.0530468735461924 54 387450
"SubClassOf(schema:Country dbo:Agent)" 7175 1 7174 9.71239177971484e-09 0 125807 -0.999999990287608 0.020238159424028 54 387450
"SubClassOf(schema:Country dbo:Album)" 7175 1 7174 9.71239177971484e-09 0 125668 -0.999999990287608 0.020238159424028 54 387450
"SubClassOf(schema:Country dbo:Athlete)" 7175 2 7173 3.88495678960155e-08 0 125764 -0.999999961150432 0.0234047260888361 54 387450
"SubClassOf(schema:Country dbo:Band)" 7175 1 7174 9.71239177971484e-09 0 125808 -0.999999990287608 0.020238159424028 54 387450
"SubClassOf(schema:Country dbo:BodyOfWater)" 7175 4 7171 1.55398280798913e-07 0 125684 -0.999999844601719 0.028737553844092 54 387450
"SubClassOf(schema:Country dbo:ChristianBishop)" 7175 1 7174 9.71239177971484e-09 0 125816 -0.999999990287608 0.020238159424028 54 387450
"SubClassOf(schema:Country dbo:City)" 7175 1 7174 9.71239177971484e-09 0 125900 -0.999999990287608 0.020238159424028 54 387450
"SubClassOf(schema:Country dbo:Cleric)" 7175 1 7174 9.71239177971484e-09 0 123535 -0.999999990287608 0.020238159424028 54 387450
"SubClassOf(schema:Country dbo:CollegeCoach)" 7175 1 7174 9.71239177971484e-09 0 123764 -0.999999990287608 0.020238159424028 54 387450
"SubClassOf(schema:Country dbo:Company)" 7175 1 7174 9.71239177971484e-09 0 123576 -0.999999990287608 0.020238159424028 54 387450
"SubClassOf(schema:Country dbo:Country)" 7175 7175 0 1 1 188 1 0.983505778462069 54 387450
"SubClassOf(schema:Country dbo:Currency)" 7175 1 7174 9.71239177971484e-09 0 123739 -0.999999990287608 0.020238159424028 54 387450
"SubClassOf(schema:Country dbo:Device)" 7175 1 7174 9.71239177971484e-09 0 123444 -0.999999990287608 0.020238159424028 54 387450
"SubClassOf(schema:Country dbo:Eukaryote)" 7175 1 7174 9.71239177971484e-09 0 123892 -0.999999990287608 0.020238159424028 54 387450
"SubClassOf(schema:Country dbo:Genre)" 7175 11 7164 1.17520009812466e-06 0 123700 -0.999998824799902 0.0425704967004728 54 387450
"SubClassOf(schema:Country dbo:InformationAppliance)" 7175 1 7174 9.71239177971484e-09 0 123491 -0.999999990287608 0.020238159424028 54 387450
"SubClassOf(schema:Country dbo:Language)" 7175 3 7172 8.74115300142364e-08 0 123756 -0.99999991258847 0.0262022418586093 54 387450
"SubClassOf(schema:Country dbo:LaunchPad)" 7175 1 7174 9.71239177971484e-09 0 123748 -0.999999990287608 0.020238159424028 54 387450
"SubClassOf(schema:Country dbo:MusicGenre)" 7175 11 7164 1.17520009812466e-06 0 123860 -0.999998824799902 0.0425704967004728 54 387450
"SubClassOf(schema:Country dbo:MusicalWork)" 7175 1 7174 9.71239177971484e-09 0 124035 -0.999999990287608 0.020238159424028 54 387450
